title,source,country,bias,search_keyword,final_sentiment_score,sentiment_intensity_score,vader_score,google_score,huggingface_score,url
Mental health crisis ‘means youth is no longer one of happiest times of life’,The Guardian,UK,liberal,mental health crisis,0.1814092399787903,0.6,0.25305,0.19999998807907104,0.0009462237358093262,https://news.google.com/rss/articles/CBMipgFBVV95cUxQRVVESUJxM2dheFNJaDB5UDFReFgwSWdUc1Y1OEo1MXlIMS1LYWRyQ0ZTa3hkMFdndjZtZG84Vkt4N3VrenhLRW9ZVkNhQ1pINk5xSUZUQmNxOVRwQWRnaG1BbUZOMmw1b3JFcHFnVEVLQXlPMHZROG5iT1RDWnF2Y2hSc3RESGVIenY2TDdKMVdWTnUxVHpiZzBMWGhncGFKdlp6eV93?oc=5
‘The pandemic reinforced existing inequalities – it was a magnifying glass’: how Covid changed Britain,The Guardian,UK,liberal,mental health crisis,0.40680453777313236,0.5,0.5,0.5,0.03402268886566162,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPZWpoMGJaN3kzTlk5RnZaZ3NUcDRYR0RFcGl1S2JmdzdITXZYNjF6V0I0VkJqTWxRZ0NPUndocjZHOVZkWHU2dEFJdE4wOGZsTzZKdE1CWjY5aUNWdUh2X3NyY1RKTjhEQ2hqbzh1cVk0cjI4alBUUTZfaHUzSWNjaGFfRU9ZcU41QkRha3dISm9UMlZjNGVEZlZrcTNpLWVfa0NKbWU1S1M0NXU4TG1hYTlYM2FmRjdOMXU2Q1JQb2tDYkY3cmJRVTFDTTBwS3Qta0xOcERpVWJVTEk?oc=5
View from the couch: therapists on sessions in new Trump era,The Guardian,UK,liberal,mental health crisis,0.40049122571945195,0.6,0.5,0.5,0.0024561285972595215,https://news.google.com/rss/articles/CBMikAFBVV95cUxONVZubGJXR2xBZThCdldWSk1yXzNmVHJqUFQ3M0hDdEcyTW1FcXVpR1l1WHpHQ1ZxMHg3aGVrOFpTZFhxMnBBZFBLRDBOVUJlVEpFWklTNUxGV2F0a0ZIUkFnNlJ1UjZzRVJYMnJwbFdFeUlmc3BSazBQcy1RZG5ualdJNWdzb1hxQ0NlTUY4MEU?oc=5
Want a brand new BMW? Either pay £52k or tell the DWP about your mental health,The Telegraph,UK,conservative,mental health crisis,0.2882322179222107,0.6,0.37035,0.3499999940395355,0.0004611015319824219,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNSU9JNUNLM05Ea1pmZndXRDRtTWx4dWN4LUxVVzAycHY1a0lxaGlkMjNCZmhoZE5ueW9vYkxPZ01acnBkakN5NzloNkRLWEtwd3BiUHZieWw3VEx4ZUlkdTUzTm8zNXhraGFkZ3NfS0U3cXQyTEIzMS1rSWZlYjEtbWxVamtrdjRxS1hGMnViXy1CN1pWSjFuZnE0OW0xZURveFdEajZEX01hSWc?oc=5
Britain’s new nicotine addiction that could be more dangerous than vaping,The Telegraph,UK,conservative,mental health crisis,0.20489423312664035,0.5,0.11130000000000001,0.3999999985098839,0.0018711686134338379,https://news.google.com/rss/articles/CBMiggFBVV95cUxNbnN5ZkpVNEVHYnkzbHJNQ3k3eXZrZjFPTUVzaFU3RG5RMlRTR3FOaGpDcUtBTmd0em9yTWxYdEhvZ1A5Y3QwTk5OVmVOdDlfbEVKcWpLWlhuYWVSSjlMOHl0YmVoR2trWGRTa1JuNFdaSUZDQkJJdERBU0pVMDBJVF9R?oc=5
"AI chatbots get anxiety and need therapy, study finds",The Telegraph,UK,conservative,mental health crisis,0.29230461490154264,0.4,0.32999999999999996,0.3999999985098839,0.0015230774879455566,https://news.google.com/rss/articles/CBMipgFBVV95cUxOSUdPdG9vWExEMzYxc2RwMXpBUGhnNjdkX2xwN2sya1pqYkYtcVlvVG5YWmpOYWNXdkh1RHpBZU5KcEthR2kyVzFTd1lRaHZqdm9Eamdpa2xMaWZxekdXZjg3ZWhXNHhqUFlheFJ0WWFXVEZoZE00bE9xNXFNYlViZ18yblFmbEpJRWpCLVZLek1QMzRUb19WU25neU9qS1lCTllmd1F3?oc=5
"Five years on, British officialdom remains blind to the Covid catastrophe",The Telegraph,UK,conservative,mental health crisis,0.12628709098815918,0.3,0.06555,0.25,0.00033545494079589844,https://news.google.com/rss/articles/CBMipgFBVV95cUxNYUxoTTNpOEpfdWJaNEhWc1ZyWkhsMjhNLWREaWIzSm9QRmdHTHFlRjRjY3BSU2Fib2x5bnE0UHBLdXY4djhGN0dWS2NlQmJJZnJ2enBCSzBLNUZzWk43LWFTSnFBaldNQW0xQWk4NGNfMFRnblJ6UmFsWmFidFI4MEo2dE1yYjhEWFZDQzh4Qmk5ZkhRdWJDaFVMU2thb1ViYktNcWR3?oc=5
​I have autism and ADHD – I prefer to be in an open relationship,The Telegraph,UK,conservative,mental health crisis,0.40287801027297976,0.7,0.5,0.5,0.014390051364898682,https://news.google.com/rss/articles/CBMijwFBVV95cUxOaGpucjlhZWhyMk1HSXJ0UldweHFEMmw5V2lDRkdQWTlEZGZWelpvTW8yV0JkRUF6dmJ2cDlQLUNrUk85dmVvVjFydEhlaV8wcFRQUTZTeE5DdlZrbHVveWFYWmZiZTJXMjZuaXk1UG9TSzRGQnhEY2l5b0lsMS1ZN3N4WDB6dFVfeTlxVG5Ucw?oc=5
8 New Books We Recommend This Week,The New York Times,US,liberal,police brutality,0.7402935231137275,0.6,0.8062,0.5500000007450581,0.9890676140785217,https://news.google.com/rss/articles/CBMihAFBVV95cUxPTWx4TEJRT2llVGh5eXNPZ2p1SlJFaGVhalZXQjJKVnlyM2w1LXVaOWxCeFgxdkpBcnp5a1Z2bHV1R1VxUTdHUm9mODBNaVhyQXN5dkktU0V2UXhGTUJJdERSQmxlUHpIRnBCeFFOdUZsNnJsUTNvYkVkN1JtbmE5Z0ZYN24?oc=5
‘They Are Slaughtering Us Like Animals’ (Published 2016),The New York Times,US,liberal,police brutality,0.4826751211690903,0.7,0.8062,0.3999999985098839,0.0009756088256835938,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOSjBOWkJrdTlXZTRPZW5hSGFUTGlnb185dDBwMmRnQU9XYlVmaDNHRjhQZ2pteFB1Tmk4aGdDM3hRZHZnNnkydHRvdlZySjBMYnRhYW5Va2FBS2tuSWJCM3VTQ3FYOXRmaHNnWHhxVmh2RW9DMWx4dkcwLWVJR0ZBNHljT2tDLWZOdUJaVF8ySUpqLXR0WnlNSTJZRDRQdEhGX0w4RHFYZXI?oc=5
Five International Movies to Stream Now,The New York Times,US,liberal,police brutality,0.4603159785270691,0.6,0.5,0.6500000059604645,0.001579880714416504,https://news.google.com/rss/articles/CBMigwFBVV95cUxOdGJ4ZFIyMk92Wk1EbDd6WmdhU08zUl9vWS1CSjZNbjZ3UmhuRGRMVXFRMGhKLVJxaGgtaU53VU9aLXBIeGFOWVczWTVkNmJHNnJqMVdZRFJ0bk1XTWtBbEQ2T25QYldQOXE3UGtVQnZwMVR6WlVzR3lwRVZjWEthWVB0RQ?oc=5
Video: The Killing of Farkhunda,The New York Times,US,liberal,police brutality,0.2463481860470772,0.6,0.06555,0.5500000007450581,0.0006409287452697754,https://news.google.com/rss/articles/CBMijwFBVV95cUxPbFVfUkNqUFo2elR6U3hqaFhfTkNhQUtuUTVrVzlWS3pDN2hxRnJoZDR6RU5VMzRZQlVqOXVMdEdYaUt1bnR5bkl6RFFFcTNuM3ZTNlV5anI3UW1NVmxMT1hYZ2RNQ1hISWtxUks2eThxRHN1Mm0xbE9wakhSdHVRUExpRzh2TWpLR05ueVVrMA?oc=5
"In ‘Meanwhile,’ a Nation Remembers to Breathe",The New York Times,US,liberal,police brutality,0.5633537173271179,0.6,0.5,0.5,0.8167685866355896,https://news.google.com/rss/articles/CBMid0FVX3lxTFAwTUQ2WlVwSEJlYVM4eTlEc0FYNUhaeHUxcGhYUUxsY295Z1AzQW5EU3dTUk5OMlF0YVVXY3dXLUVDQ1U1WlZXZ3RlXzlvQWJVeFZZbEE2aWRBMndoVGpmaEJFTWhpZTJhY1hZV0pZV1E1VTBpRGtr?oc=5
"An Israeli woman and homestay host were gang raped in southern India, police say",CNN,US,liberal,police brutality,0.10481840215682983,0.4,0.05964999999999998,0.19999998807907104,0.00479203462600708,https://news.google.com/rss/articles/CBMiigFBVV95cUxOSHJ5QzJfWk9fZ0tTR1FNdHIxcFhkMzVDS2xUSVg5dG5RdVNBU2d3QXQ3ZlZUc05Nc3RtVXJ0REdsamNEb3d1dWxBR0dJS1U2bU1ZV3JTbUxQZnNGUzNlVDg3UHpnRGZhYUVXR0Y2Wm9GS192RWtsMWE0azlOeVRiUjNadm9ES3EyenfSAYABQVVfeXFMUHNaVmNkVDkxUkwxXzJZaG5SdWszUlFSaXdlWjAzdTA2Y0YxTURNMGw2SmNHUzBFNndvZGcyNV9uSnFOSGlVbEp6VTJHZFhrNk5Zb3I0UGo1R1V6RFJ4aXhPV2E0STdscUhIcXRQaHh5UmIxVmxESjRONGxXeFlHV2I?oc=5
Former Philippine President Rodrigo Duterte arrested over ICC warrant for crimes against humanity,CNN,US,liberal,police brutality,0.13597381732940675,0.5,0.13245,0.19999998807907104,0.014969110488891602,https://news.google.com/rss/articles/CBMilAFBVV95cUxQeTBxbmJ5Y2UxQ21VTjdxNEo2MGlvTHc2ZTlCN25ZWWI4UUNhdW16em5pQjhDaWhNT0FfV2pHcjJELS04ZFpnaVZYeGVWQkN2NW9uWUdPLWdlT3FKZi1wNWFGX3pWMG4yVjhqUjh4dnBKS0ptYlRfQUtjTXFrc202OV96djRFako4Yy1ZbFVwUDA4Wmdt0gGLAUFVX3lxTE1mQVVocm9LU0ppWGZLNmJtUWhtak9VQVpXVGhyRXdKMDJ4aFRQTjA3SjRxdWpaSExudDRSd25fcU9OakZxQnRXOXJvZDBPYkctS294ZjB2akdlV1VxWkp2dnBpSGNEWUtLR2VpcTQ2OGxPVENRbXY2NzVWT2tJdUljTzJNQVl6aTQwVHM?oc=5
Former Philippine President Duterte in ICC custody over anti-drugs crackdown,CNN,US,liberal,police brutality,0.3632716029882431,0.6,0.5,0.3999999985098839,0.016358017921447754,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOZUV4RHotMEQ2OTZRcXVReFRZb3hSTVBHRWlmbzNWNDVjMGVQWUFvSzkxaWZkTGE1a2Mwb2Ztd3oweTFuNjRqRTg5NWh3cGs5Y2lyX3hLeldOZWxmOVMtWXRkLV9fM09wM19paDZVYnhRS0ozczJuelVhLVRpb2YtVndUS1hSYTQxeE9UZGNrTksxako5NE5VNXR3djNiN1VjUjdXSlF6RnfSAZoBQVVfeXFMTVNlWjU1SWtHUThOMlFydlAtb0FlX0txcVUxXy1xUnJRVkFQQ1NyRXFEVDFvWmhnU1BkeDFucnJ0SDlEcEdndWU3Wnh2X3RKY1ZHNjhKcDYtc0NoWDdUbTN0SVlIMkFpNWNUNlg2dnVaRTI1dkxmbllkMHV5eS1XUE1LTEk2Y2VZUmpraC1pN3dPUThRMFBrTlNBQQ?oc=5
How Duterte went from boasting about killing drug dealers to facing trial for crimes against humanity,CNN,US,liberal,police brutality,0.09545520565032958,0.6,0.06555,0.15000000596046448,0.046176016330718994,https://news.google.com/rss/articles/CBMinAFBVV95cUxOdVFSWU9WS0QtbGYyYzZxRGNZMTdUc0Q5Q29ydlJlNmlUWUczU0U3dUpOM3dwc2NYWUo2QU1PMkJCQ1pTMHB0UnpBY1k1bFYyUUlGMnozTFJ3dXItWGZTWUhQQS11Rk1yc0ZmVERtRHduZHppZWpNUlFPeE44UjhxY0JSWDB4LVRVdmVXUWVBQ0dDNlJ4Z1A1OGw3dGvSAZMBQVVfeXFMUEdDYXNfeUwwRDFjaXR4eEgzb1FleVNWREhxOXJHYlpWUlBRWS15RzQwcWlQQmtWUWFKa2NIdUdOUFBtdDdpOHNsb0U2WUtqZTJaUEZuMDY2WDdVQ21IZFczSTNPQXAxUXhFM3FjTWNQcGl6VEQ3NTZUeUtwdUQ5SlJycFNjTGFmdmVXWDNZTFhxTWJR?oc=5
Newly released texts and 911 call transcript from surviving roommates of Idaho murders reveal panic and terror,CNN,US,liberal,police brutality,0.13452600850105287,0.3,0.030349999999999988,0.29999999701976776,0.01193004846572876,https://news.google.com/rss/articles/CBMikAFBVV95cUxPdjRjdVpCb3BKMnFiMWZQMC14a2M0alFlN1RCYmptN05sMzdqVEhlTWlseDdyeTFYLURsdmRuQzlqbTRILTdIWFlMWVlOQ1BGR3VPdFVWNGs4a0VBTHpNMEZ2VFhPaDJ4MUVMRnNkajc4RXBvOTNrNmhmV3dxa0JDbjliNW1rUkFGVE13aFcyajnSAYcBQVVfeXFMT3AxUE5taTEwRnlnVVF4Uld2UXRLZjYyZVZPeWU1b2xwVXJidG5yZ2ZCWGFzb0lKb2hKZF9lRVBuU2hWcFdLdUE0T3FrMHJTZ3pObjhUTy1EckE3cFFPUGdVbzBTMWQ4MURmQnM1LVQzRExJaGdPOGRQUlhlU2xFbl9FdGRmZml3?oc=5
Police and Law Enforcement,Fox News,US,conservative,police brutality,0.380199234187603,0.7,0.5,0.44999999925494194,0.0009961724281311035,https://news.google.com/rss/articles/CBMid0FVX3lxTE1VZm1lM1FWQjZ2dXhmbzRKSHY3MEo4NmpyNTZmY1hCUGZ0NDlOMk51RjV2T0hBMWtZUkdsTHNkQUs4YkVmSzhpT04tMXcxOWZsU3VnbFl1eDhhYjNmQTFET2Y4XzhMbTJjOVQ1YjFMQUl3aXdqMHNR?oc=5
"Maine judges’ mass recusal in trans sports case raises unanswered questions, legal expert says",Fox News,US,conservative,police brutality,0.3724017679691315,0.7,0.625,0.29999999701976776,0.012008845806121826,https://news.google.com/rss/articles/CBMipwFBVV95cUxOU1VEYlRIbE1XRzBleHdmdC1qMzZ4RTF0Y3JIU2t3dUVmRTZaNnRxS0g1anlra1Y3UEF5ekt2WmVtTjFIQWRoQjk2WWRLbzJzako0LXBtU0tvMjdVdndBcFhXdWZtSXczRjZFbHRBV3hhTUxHQ29ObU9JQ0o3Yk5MVmZPTXVWTjdGTGo4RU54RnA1UkFZdHlIU1BtMi01dmJLLXdlRjlGd9IBrAFBVV95cUxNQ19nbFY3Q1JCRXNIUkkwQUpra0dya0ViYTJGTDlYYWR0bTdBN3p6QWVVcEYxNm8wTkFkTlNwRFBhN2htNGR3Rm1HdzB4VmFvODdQTTNtdkFyYWxYRHhhS2ZEYlhWOWdxaGkyc25zNm5LV3ZZeTBiQnFwOC1zemVmVXpxdGYyWmFNQktoTU9GdnlEV2FDX1Y5RFdZNnBYcnZFa0R6Y3dWQnRjUTN1?oc=5
True Crime,Fox News,US,conservative,police brutality,0.38463979838609696,0.7,0.41105,0.5500000007450581,0.0010989904403686523,https://news.google.com/rss/articles/CBMitAJBVV95cUxNWGYwYmI0eEc5UC1laldYdm1NdFNndkhsOXU1a1ZxbnZsai1lYi1VNEpTVkMycVNlenZqOGJfd3VSZ1c0OWN4c0hVNFVrbjlCb2E2VzlMNGJnNXdqWkU1OGY5X1FxNDU0VDJ1MUFSQjNtRHVyYzloRDVkNWthUXdkZmxpbkw1V1pGVWxodm9RWmxlWFFMQncyNVJpUXBLMWUwbFdkOUhIdjlwTmt4N3p0UnlxS21yNnltbE5WUjdQcmx1cko3UV9UU3ZsSzVwd0t2UWpZenEtX1NDSXBhb3RvUHRVc0hUSGd1djdHMC05Wk9lcktyVjktS0dDNThaNDA1S1FucnRBaUYwdzZ0SkFKcWRKTmFQb3JXcllLNlZrOVZSWU13OURVTFIwQTdDWnh2cUhpaw?oc=5
Netanyahu slams 'terrorist-supporting' UN council that accused Israel of committing sexual crimes,Fox News,US,conservative,police brutality,0.17652624197006228,0.5,0.28925,0.15000000596046448,0.004131197929382324,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNWDBtRFExT21LQmFwZnlvUUJYOWtZcWNQaU16RGE1UGhhMGd0UEJkMWpwRE1MWmNDZ1djQjdwaHVwZ25nWk1jUHlmOW1fUUd0c090YzNLc19XSGFYQzJ3QThVWi1QMENfZTV1YVhuN2ZycnQ2bnMxYzFVQnhNVEU5ZDM2TFBjYlNFXzhmOUR5MHFoVmNkOVc4TFdDQk1wWl9MOHVnczZBazJ0azBmSzQ0SVVhTmlIejVt0gG-AUFVX3lxTE80QzNBS0V0Q3M4QWpDUTFldjBSWFhRcV9aRDdBX1drWnlNbW9DYmtDVG1HOGhoTDJQV190YmRGNWVDaTJHOXY4VlU3UHJVMzJrY2NHRjl6U2xwNVhVWWlzVXo0ZEdjN01oZG1XbDE3WmJmX3NRSGRrUk43MDRzX1NQWEpsS292WnI0OWd2RDVFZnNibDF1bG9hYXBzbVVLbnlnb0tzRkxzTzYzRnVJWGhRa09EdFVlRXdpbXJyWVE?oc=5
"Rapper Lil Yachty calls Black Lives Matter a 'scam,' BLM issues blistering response",Fox News,US,conservative,police brutality,0.15979726634025573,0.3,0.09899999999999998,0.29999999701976776,0.000986337661743164,https://news.google.com/rss/articles/CBMirAFBVV95cUxPSUIxYnJ5eDFxOWxEb3ZlUFFHbnJ1T0l1LTd1SmpzVU1veEpDYmRyaFBRYVBRbExQX3k4R1lrNFV0UElFcVRxa0x4bU1fX29sVkZGXzhDelBYMjhqMXNVa1FWNDUtaTZnVFZQbC0tVXpLb2dEZ2pzRUxya1hkdUlGQWtLdHdVa1MwT1NMVEpNaW1QRXQwamtZSXI1MWZOZUdCUHRkTzdQc2c3NUpp0gGyAUFVX3lxTFBGQVZRWVNIV0lUR012MDlsNkg4WjNWS2dpX1I4S0pMX05RVG4tVHl4YTRNcjhWSDA5S1dmeVRxYlcxXzJLaWIzYmZPaFE4WDdUVmZnNEFkTzN2dVZNMVZrNzBaTUk5VUo5ZlU5MUlrMGtBYnZGTmxjWTY5ZjJBVVRRV1pnLTZhY21LeFo0WGZYNEs5SlpmWl9RR1lnQ3dlb3A1UTJObjdWYzluSTJWRy10Z0E?oc=5
Iconic Black Lives Matter Mural in DC Is Being Drilled Away,Bloomberg,US,neutral,police brutality,0.4304292556118966,0.6,0.5258,0.5500000007450581,0.0005462765693664551,https://news.google.com/rss/articles/CBMirwFBVV95cUxOdEFwNnV5V0ZhUjJXVEZ6b0ExOHRweUs0T0phMDZXblJueDZpT2VZZFBJUXI4Rk1qc0d4XzA1VGV0dFZ2OWlyWm02dnNWLUJSRklKekNPZWljWmV2cUZBQjBIMFJvTkwydkZoc2RVZXI2VHA1NjFWZGs2bjFVcWV1SzYza3cxSDlFZ1lnSDl5akt4NHZpSHJTSEk1Vm9TN3ZvaVRraWhOTEdUdmt2WFJF?oc=5
Syria Signs Anticipated Deal to Integrate US-Backed Armed Group,Bloomberg,US,neutral,police brutality,0.4212158396840096,0.7,0.5,0.5500000007450581,0.006079196929931641,https://news.google.com/rss/articles/CBMitAFBVV95cUxOdm1YTFIwY3ZRMzF1XzFMcjZmVG1nLTFKLUZvTm1UX0ZwUS1zM2FNRFdjWjNpNk1BTzRvSGhyZ0FfaWxyUGVJeFVIdVRvNUFwcFJFUHh1YU9QTnhNSkpnN29MUXFSdzhIMzhaSUp3WDEzY2lNMFpQdHpFNmFrdlBCdm1XaXlNWkZlZENhNEszbmtfaG52U2tldExlNVhSRUhTUmxxQkMtLXl2Y0JyTGhVbEkzMHg?oc=5
Markets,Bloomberg,US,neutral,police brutality,0.40017251968383794,0.6,0.5,0.5,0.0008625984191894531,https://news.google.com/rss/articles/CBMiSEFVX3lxTE9pNktuQlgwVHhZeDU2dy1rU1VSOVhXNzlOZlJlbmxhTHJISGc4bW44c3p5elhUaG1iRnlMTFE1VXgtRmtGM0JlTA?oc=5
War in Ukraine: Sweden’s Exports of Military Equipment Jump to Record High,Bloomberg,US,neutral,police brutality,0.2811989752006531,0.4,0.20029999999999998,0.5,0.005394876003265381,https://news.google.com/rss/articles/CBMirgFBVV95cUxQbmt2SDJqallwMktkWG1uOG9oc0pidVdpTTQyamZHLVEzakFSS3R1LWpCUTBNU3ZERktyQkVncklrS2FuUEJIUm5saExNQkZReDZPX2J5OTdQdk9zQWNNQ1pwdWFvN1JkYXp3RUZDcGk4d09TSnJKSWFhYkd5UmxWTUVfUDJRNGFVOVdzSk1yWXVadzBVcHJzckxscWdFTkZRVWNuV1N1WWUxbG02dlE?oc=5
Businessweek Daily,Bloomberg,US,neutral,police brutality,0.4202504828572274,0.7,0.5,0.5500000007450581,0.0012524127960205078,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9rZzA3NW15dWxmZzV5aFBXWGtHVWNPa2w1Uzd5MXBHZkRMTDV1aEIyMFI1c1lXdTF2MVNfaFRVbVFPTDdOM2dKV3JvLWNKdE0?oc=5
Georgian ex-president Saakashvili gets nine more years in jail on fraud charge,Reuters,US,neutral,police brutality,0.13591180849075318,0.5,0.08875,0.25,0.002059042453765869,https://news.google.com/rss/articles/CBMivwFBVV95cUxONGZoQWZnSU9qRXlNbjdCanFMSEZtbkl5ZXM2a2FOVEMzeF9PRzRlLTNFM19MZXhXeE9mdWduR1hKZjUtc1BjdjIyaC1GTTIxQmoyeFhmT3NKQ2VST21CUGJvVXIyQ2F5YjZlNUxvVGtMSFd4TnB1bjIwRmtlX2wtcFYxbnRpcENaa0RvYWNPT1A2YlR0WWVXRUdBTUE5UE5KV1daTnU0cl81X0dXWDhfSWxobGRXRU5FaTVGQm02bw?oc=5
Philippines sends ex-President Duterte to ICC over 'drugs war' killings,Reuters,US,neutral,police brutality,0.17606083941936496,0.5,0.038449999999999984,0.3999999985098839,0.0034042000770568848,https://news.google.com/rss/articles/CBMivwFBVV95cUxQRncyRnV2S3JjUTVPR2hadmhhZG1xaFJzbVl1eDYxUVpQcDdtYkNHR04zMkZaTURMWmd2Vnp6RlU2VnVPR1dBY2xOZnNoVWxVeG9JaUpjaUlxdUlIZzgzaXJHZ003R1F0SjRPNnhZMjJDTDdwZFVFWC1HSDNMMUI3YTJIWlpzVzlqZ1FJeTR0eHBYYS1CYzdxVWt4YVNrWXNIQmhnLUYzZTlxX0NOTnAxbEJpQVVsakpTeG1venRZZw?oc=5
"Israeli tourist and local woman gang-raped in India, police say",Reuters,US,neutral,police brutality,0.28029928207397464,0.4,0.5,0.19999998807907104,0.001496434211730957,https://news.google.com/rss/articles/CBMipgFBVV95cUxNSFJLWWt3LUExanAxLWk0LXctU0Q2RXRXTmhIcDFGZV9OcW44cDMwNFgwMTFHVjUyT29sbGRoZHJLdDdWT3Q4d3pMbEZjVVVwekp6eDlMaE5Cd0pvRmVhWjVzZFNCcVRrcjV3RS1Db0tENHNUcEVSZTY2dUxrWXZKMlVsSGk2Ymlxd1lqcGlZTmlsRVIyZjhZQXE2QzV4WnhMekZBZVdB?oc=5
Philippines' Duterte says he will accept arrest if ICC issues warrant,Reuters,US,neutral,police brutality,0.3813899377965927,0.6,0.55135,0.3999999985098839,0.004249691963195801,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPeDY3dzJzVWtnMHgwRzJkaW9LMlRKZ1pfSmUxY3JKN2pONzdhaHV0VzVKZzY0bkhJMDc4c2l0dkJTVHFIakFJSTY5NHZ1cHlGd3JaZnZaOXlzOFJCbmNlRzVoTjJXZ0lWbmp3VVZNdF93S013VnpqVzJkV3VkR2FiZ0lkUjNzQ3R4SUJQd0dUQUZlT21HUjMyN3hESnFPTFZ5cHNqeWxObXlhMXZZSDJBbE9yaXhMNXcyT2xYRlpkVWY?oc=5
"For families of Philippines drug war victims, Duterte's arrest revives hopes for justice",Reuters,US,neutral,police brutality,0.42692203282356267,0.4,0.2706,0.29999999701976776,0.9934101700782776,https://news.google.com/rss/articles/CBMiygFBVV95cUxNRFc4TXJtbFA3QXNKT25TWHFMYzhHdTBacG0yWjdNYXBKUHNjNHlqSFFqa0RuRkRqakxoWERPYXhfMjRmUk9MWTZMRGJGWFIxWFNnQ2tkMGpVa3hIT21mZGJqUEp5eXdWUlZ0aDc4TUdOOUthT2JDeEphTXhLSXlZeU5pcEYzbm9MS2R4VjBrcTNFYUc4dF9QV25rOEVCRFd6S2NOTkVyZC1vWWJITW5uUDFudGZ2TWRTdXVfRVRJY3VKVHduOUpiMlFR?oc=5
Photographer in coma after Argentina police hit pensioner protest hard,The Guardian,UK,liberal,police brutality,0.19496028820037845,0.5,0.23665000000000003,0.25,0.0015014410018920898,https://news.google.com/rss/articles/CBMikwFBVV95cUxOX1hFNzhyQkd6VmhmN05HbFg4YjdWSldRUkx5SkdoeGJWU2xpdVQ2d0k4a1ZYbVJRWklyYWJtemF5aHN1Mk5wb0duV3VuRE9JN0RtNGVoNlM4N216UFNibE96bENNZnFNdGM3dVRQVmV6SzlVa0lxdEJLYzdWMFp5cjVxOTZYbkkxR0I3b2hMMVg2WnM?oc=5
"Hillsborough disaster: dozens of police misconduct claims upheld, families told",The Guardian,UK,liberal,police brutality,0.15083788168907167,0.5,0.07595000000000002,0.29999999701976776,0.002289414405822754,https://news.google.com/rss/articles/CBMipAFBVV95cUxQdGw1Xy1WU1lvVkp3MmhNSGNyeHA1WW16aGI5SzRLMWhNVV9BaWVINjZGTGR0SzNwQ09WSjdzVVcwQjMzMmRkRFI5cmMxTUV4NFkzZGVBTTcxZm1pajRUNk41UGRfdldSTEhaZEY3QzBheU9WUWJfZVgtTUdnalRvb3JNUW1sbXNfc1otSVBFRF9UOXZ6ODI5NGVTQzg3c1RTUmJteA?oc=5
"Beatings, bribery, boredom: one man’s struggle to survive Syria’s brutal civil war",The Guardian,UK,liberal,police brutality,0.147349096736908,0.4,0.017400000000000027,0.3499999940395355,0.00194549560546875,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQNjc3aFl0TE16OXhyU1pJWk1uV3pOTzZ3V1g1U1VFcmwyWW1nc095SHhZWnNXN3hPMDRFN3pPMHZLYV90RU1wa0tkU01sbmkwNGplS3hkZGtod3pQaVZnRTIzcU9USW9IVnBkR3lDTEZDd3JqQ3JkR2g2Z2Jpc1RySFRrMlIzY1FGU3RSMm00STgyell1a2wwc3lDb0w1b3paTHE5MC1xV0xRSFBNZjY5emNUR0x3VHBlTGVVeUVOZjM?oc=5
"Police correctly investigated Allison Pearson’s alleged racism, review finds",The Guardian,UK,liberal,police brutality,0.13921358716964724,0.6,0.07595000000000002,0.25,0.044167935848236084,https://news.google.com/rss/articles/CBMivgFBVV95cUxPNk5rZ1lVd3ktTTdpc0VuNlFhWWtONjFNNE1TZGI5Q05WWWZyb0VDakJTR2EtUlFKMVlBRkFfMWlDU21rMXctVlJWZW0wUEdFVG81NkJxUk00SEpCanE5VWZpeHZXZ2Nsb1BkdWZHSUFMcDdlTEpxQ2NPZ1ZPYWsxN2ROdV9vRjlFY3diZ2FJT3o4WVBRdHBDaW5CWFo2TUsxNFljSnM1MjBVRFRCNmR6UmFNaDhRMVlGOUlXdW53?oc=5
Workshop producing fake Picassos and Rembrandts found in Rome,The Guardian,UK,liberal,police brutality,0.1532048167991638,0.5,0.13245,0.25,0.0011240839958190918,https://news.google.com/rss/articles/CBMirwFBVV95cUxQY1FwRDBfNFBaOU5DczhZRzNNX0FmV0JQMUJuSFBCVGlOWnBlYkltbE1TMkZsM3RfYUlmWE9VWXg5ZXRvbzJtRTBjQ2diZHdRZU9RbHZTWnZfb2NHNHpzaTk3QWlJY1h3QWZlZnlsdEVaREZaM2ZVRjJYOTJtczZseDhyVlBZNVlJdmRRNTNLejNoNE9WdWNnYzZGaWlIZjg2LTdPODNOaVVTVmdIMm5j?oc=5
